Zeit,Wert,Typ,Champion
1394525331352,0.0411857441298394,Beliebtheit,Aatrox
1395766804080,0.044510541593461156,Beliebtheit,Aatrox
1397170805945,0.04194161615558409,Beliebtheit,Aatrox
1398488404604,0.035388482801144656,Beliebtheit,Aatrox
1399928405849,0.026380839091223542,Beliebtheit,Aatrox
1401191702524,0.02646687834369971,Beliebtheit,Aatrox
1402471506279,0.024206442763143793,Beliebtheit,Aatrox
1403805002643,0.03048444572859482,Beliebtheit,Aatrox
1405032002123,0.03057765513407813,Beliebtheit,Aatrox
1406311801631,0.046143691428303386,Beliebtheit,Aatrox
1407863103544,0.02657748594655954,Beliebtheit,Aatrox
1409186402555,0.022769622826335132,Beliebtheit,Aatrox
1410471956813,0.017005519936915008,Beliebtheit,Aatrox
1411770002403,0.018589290377645718,Beliebtheit,Aatrox
1413218236106,0.016159506941760025,Beliebtheit,Aatrox
1414443601978,0.014293770916055229,Beliebtheit,Aatrox
1415736001733,0.016785098573091677,Beliebtheit,Aatrox
1416960001656,0.02398293816204264,Beliebtheit,Aatrox
1418806805916,0.015689493433395874,Beliebtheit,Aatrox
1420242434138,0.014345811857350219,Beliebtheit,Aatrox
1421654406860,0.017129872399930083,Beliebtheit,Aatrox
1423213201809,0.011893571372191648,Beliebtheit,Aatrox
1424534402471,0.012813734050813813,Beliebtheit,Aatrox
1425841205652,0.011804593428626138,Beliebtheit,Aatrox
1427162406192,0.011771280180135759,Beliebtheit,Aatrox
1428570004575,0.013402089725740392,Beliebtheit,Aatrox
1429912801942,0.011627648528762713,Beliebtheit,Aatrox
1431262805808,0.01265725682724762,Beliebtheit,Aatrox
1432663202566,0.013052234759482558,Beliebtheit,Aatrox
1433923733775,0.016970586180395444,Beliebtheit,Aatrox
1435244404063,0.01504640549814527,Beliebtheit,Aatrox
1436562791883,0.0237902993252206,Beliebtheit,Aatrox
1437919206178,0.023730157029927805,Beliebtheit,Aatrox
1439355610316,0.018146202049139696,Beliebtheit,Aatrox
1440871206040,0.01597802811030319,Beliebtheit,Aatrox
1442252573181,0.019216752611194467,Beliebtheit,Aatrox
1443812401329,0.016661308717383482,Beliebtheit,Aatrox
1445248802417,0.01294679276067317,Beliebtheit,Aatrox
1446754512780,0.015225450824519095,Beliebtheit,Aatrox
1448262005648,0.021820707746875133,Beliebtheit,Aatrox
1449914406132,0.016658517703622214,Beliebtheit,Aatrox
1451401202018,0.0179718282480131,Beliebtheit,Aatrox
1452790805411,0.018491864831038797,Beliebtheit,Aatrox
1454364003022,0.011431639467120053,Beliebtheit,Aatrox
1455771605675,0.011160012019018329,Beliebtheit,Aatrox
1457226002959,0.015468053902985694,Beliebtheit,Aatrox
1458572402210,0.013321444219815359,Beliebtheit,Aatrox
1459915205958,0.012212330852669524,Beliebtheit,Aatrox
1461438004634,0.012029565984751833,Beliebtheit,Aatrox
1462838403706,0.01252975097040078,Beliebtheit,Aatrox
1464580804468,0.009967505397951985,Beliebtheit,Aatrox
1466164802407,0.01036062415508645,Beliebtheit,Aatrox
1467759602194,0.010610311429417324,Beliebtheit,Aatrox
1469041203819,0.010757550174713604,Beliebtheit,Aatrox
1470614403736,0.010672497184125091,Beliebtheit,Aatrox
1472662804194,0.010014879928234603,Beliebtheit,Aatrox
1474405201742,0.01129847179712004,Beliebtheit,Aatrox
1476571039854,0.012524991179583677,Beliebtheit,Aatrox
1477956983948,0.012424355557099073,Beliebtheit,Aatrox
1479854202736,0.009686004327789167,Beliebtheit,Aatrox
1481716202018,0.00822620176731869,Beliebtheit,Aatrox
1483027203733,0.008620735220275377,Beliebtheit,Aatrox
1484397601942,0.011886613654155165,Beliebtheit,Aatrox
1485707401721,0.010068913629851368,Beliebtheit,Aatrox
1487062202192,0.008140646950346171,Beliebtheit,Aatrox
1488307202400,0.009936024707699095,Beliebtheit,Aatrox
1489579801690,0.019075947718094576,Beliebtheit,Aatrox
1490894401623,0.013278192521458874,Beliebtheit,Aatrox
1492197601601,0.014007423663605084,Beliebtheit,Aatrox
1493556601665,0.045813586097946286,Beliebtheit,Aatrox
1494887472978,0.018253082977009356,Beliebtheit,Aatrox
1496224201374,0.015148050598892831,Beliebtheit,Aatrox
1497460802028,0.014092125491089222,Beliebtheit,Aatrox
1498771801868,0.0150060921577315,Beliebtheit,Aatrox
1500112201320,0.012626670295152742,Beliebtheit,Aatrox
1501339801276,0.009679210853410202,Beliebtheit,Aatrox
1503001801956,0.008953299514625392,Beliebtheit,Aatrox
1504556030452,0.008979537810259695,Beliebtheit,Aatrox
1505853601880,0.009411999011070517,Beliebtheit,Aatrox
1507507201660,0.01545207767801211,Beliebtheit,Aatrox
1508887801430,0.012534436978770616,Beliebtheit,Aatrox
1510188561158,0.014504989944218873,Beliebtheit,Aatrox
1511483401544,0.012253337271679165,Beliebtheit,Aatrox
1512766874670,0.010954080884150815,Beliebtheit,Aatrox
1513989001796,0.01462592431491953,Beliebtheit,Aatrox
1515441147106,0.0171997683099498,Beliebtheit,Aatrox
1516694401529,0.015108948883102647,Beliebtheit,Aatrox
1517904001758,0.020726073854350678,Beliebtheit,Aatrox
1519200001331,0.025277626450991075,Beliebtheit,Aatrox
1520435980028,0.027391378246128795,Beliebtheit,Aatrox
1521705601439,0.03100629038616458,Beliebtheit,Aatrox
1522998001661,0.034708486779492696,Beliebtheit,Aatrox
1524294001824,0.035414918694314595,Beliebtheit,Aatrox
1525503601922,0.03127892179546506,Beliebtheit,Aatrox
1526799601804,0.03057638589922007,Beliebtheit,Aatrox
1528051775844,0.031249621491987744,Beliebtheit,Aatrox
1529344275481,0.08945494385099974,Beliebtheit,Aatrox
1530579602097,0.14924546990619356,Beliebtheit,Aatrox
1531875601335,0.12708885737189368,Beliebtheit,Aatrox
1533085201860,0.09132272915290111,Beliebtheit,Aatrox
1534294801987,0.08651006917127298,Beliebtheit,Aatrox
1535535571007,0.04983507530898541,Beliebtheit,Aatrox
1536796801662,0.05558539782127586,Beliebtheit,Aatrox
1538055918373,0.08649480315997986,Beliebtheit,Aatrox
1539302401321,0.11123732024896305,Beliebtheit,Aatrox
1540512001793,0.1279271218480945,Beliebtheit,Aatrox
1541725201195,0.14280991598930548,Beliebtheit,Aatrox
1542934801859,0.13323973546286083,Beliebtheit,Aatrox
1544230801797,0.13055127294564647,Beliebtheit,Aatrox
1545526802037,0.11362812128056782,Beliebtheit,Aatrox
1546822801617,0.10682161381393211,Beliebtheit,Aatrox
1548118801748,0.13447398721294881,Beliebtheit,Aatrox
1549407601558,0.07653234940554363,Beliebtheit,Aatrox
1550624401853,0.026944177093358997,Beliebtheit,Aatrox
1551920401593,0.025260515675909912,Beliebtheit,Aatrox
1553209201362,0.03837977548710733,Beliebtheit,Aatrox
1554501602110,0.035096033680766324,Beliebtheit,Aatrox
1555884001639,0.041419683354937994,Beliebtheit,Aatrox
1557180001307,0.12738040254128563,Beliebtheit,Aatrox
1558468801357,0.1483124371386673,Beliebtheit,Aatrox
1559693101593,0.15602676628396486,Beliebtheit,Aatrox
1560902701613,0.13209141174072833,Beliebtheit,Aatrox
1562112301803,0.15024612274564067,Beliebtheit,Aatrox
1563321901853,0.15640515169221403,Beliebtheit,Aatrox
1564617901524,0.14226478478628235,Beliebtheit,Aatrox
1565913901670,0.14728731605028114,Beliebtheit,Aatrox
1567209902027,0.15673836484139989,Beliebtheit,Aatrox
1568505901175,0.07407287971622058,Beliebtheit,Aatrox
1569715501629,0.06424808275750826,Beliebtheit,Aatrox
1570925101859,0.06398546510959777,Beliebtheit,Aatrox
1572224701861,0.07734636830628283,Beliebtheit,Aatrox
1573779901648,0.0715329468735568,Beliebtheit,Aatrox
1575075901789,0.11649271521244713,Beliebtheit,Aatrox
1576371901097,0.0894195280983548,Beliebtheit,Aatrox
1577581502031,0.08075444085210598,Beliebtheit,Aatrox
1578877501301,0.09504308506100162,Beliebtheit,Aatrox
1580087101961,0.08855399304760306,Beliebtheit,Aatrox
1581296702000,0.095371936428125,Beliebtheit,Aatrox
1582506302187,0.09737749451467977,Beliebtheit,Aatrox
1583802301476,0.09252659297824932,Beliebtheit,Aatrox
1585011901709,0.08702810655670432,Beliebtheit,Aatrox
1585098301371,0.08549040774639041,Beliebtheit,Aatrox
1585184701332,0.07142857142857142,Beliebtheit,Aatrox
1585271101235,0.08106443610147494,Beliebtheit,Aatrox
1585357501257,0.08250281155964728,Beliebtheit,Aatrox
1585443601708,0.07823437869464561,Beliebtheit,Aatrox
1585526702078,0.07593607048060089,Beliebtheit,Aatrox
1585613101721,0.06514404360238775,Beliebtheit,Aatrox
1585699501351,0.06756947976701762,Beliebtheit,Aatrox
1585785902124,0.06726181261503002,Beliebtheit,Aatrox
1585872301183,0.06583976118192132,Beliebtheit,Aatrox
1585958702026,0.06110207401382675,Beliebtheit,Aatrox
1586045102080,0.07271237047011299,Beliebtheit,Aatrox
1586131501154,0.09667409368037175,Beliebtheit,Aatrox
1394525331352,0.07391380795284203,Beliebtheit,Ahri
1395766804080,0.06739124207470781,Beliebtheit,Ahri
1397170805945,0.08120589611139312,Beliebtheit,Ahri
1398488404604,0.06447396851663496,Beliebtheit,Ahri
1399928405849,0.05401027561944774,Beliebtheit,Ahri
1401191702524,0.05204210343177765,Beliebtheit,Ahri
1402471506279,0.05117774396124911,Beliebtheit,Ahri
1403805002643,0.06472888375228739,Beliebtheit,Ahri
1405032002123,0.06443095584330502,Beliebtheit,Ahri
1406311801631,0.13425629650973836,Beliebtheit,Ahri
1407863103544,0.14633930816968807,Beliebtheit,Ahri
1409186402555,0.1635229390232226,Beliebtheit,Ahri
1410471956813,0.14523752381605434,Beliebtheit,Ahri
1411770002403,0.1442556958961522,Beliebtheit,Ahri
1413218236106,0.1664107686694147,Beliebtheit,Ahri
1414443601978,0.15531342950305313,Beliebtheit,Ahri
1415736001733,0.13668229501313672,Beliebtheit,Ahri
1416960001656,0.1429787996952176,Beliebtheit,Ahri
1418806805916,0.11340994371482177,Beliebtheit,Ahri
1420242434138,0.12633527739871883,Beliebtheit,Ahri
1421654406860,0.16874739488792975,Beliebtheit,Ahri
1423213201809,0.2758626875524716,Beliebtheit,Ahri
1424534402471,0.2189604590102516,Beliebtheit,Ahri
1425841205652,0.21644195136237174,Beliebtheit,Ahri
1427162406192,0.19122002531104645,Beliebtheit,Ahri
1428570004575,0.1937524499533664,Beliebtheit,Ahri
1429912801942,0.19291354833793212,Beliebtheit,Ahri
1431262805808,0.17730707272169377,Beliebtheit,Ahri
1432663202566,0.17987296341242998,Beliebtheit,Ahri
1433923733775,0.1623209669531195,Beliebtheit,Ahri
1435244404063,0.1493839912204472,Beliebtheit,Ahri
1436562791883,0.14509919833900456,Beliebtheit,Ahri
1437919206178,0.17137470811285588,Beliebtheit,Ahri
1439355610316,0.20217392047532934,Beliebtheit,Ahri
1440871206040,0.18478439915151396,Beliebtheit,Ahri
1442252573181,0.16148865822413172,Beliebtheit,Ahri
1443812401329,0.15411184336417982,Beliebtheit,Ahri
1445248802417,0.12992302927757804,Beliebtheit,Ahri
1446754512780,0.12337191544501407,Beliebtheit,Ahri
1448262005648,0.10559740153905257,Beliebtheit,Ahri
1449914406132,0.11921729209958035,Beliebtheit,Ahri
1451401202018,0.13819149015708293,Beliebtheit,Ahri
1452790805411,0.14325198164372133,Beliebtheit,Ahri
1454364003022,0.1763514949497209,Beliebtheit,Ahri
1455771605675,0.1744242359969599,Beliebtheit,Ahri
1457226002959,0.14103569243445832,Beliebtheit,Ahri
1458572402210,0.13738075654733994,Beliebtheit,Ahri
1459915205958,0.13170000229185833,Beliebtheit,Ahri
1461438004634,0.12438304436607915,Beliebtheit,Ahri
1462838403706,0.12174815903391212,Beliebtheit,Ahri
1464580804468,0.1210851486841824,Beliebtheit,Ahri
1466164802407,0.11651734159410215,Beliebtheit,Ahri
1467759602194,0.1142462393029846,Beliebtheit,Ahri
1469041203819,0.11972103059562887,Beliebtheit,Ahri
1470614403736,0.12281720002650236,Beliebtheit,Ahri
1472662804194,0.14528458159397967,Beliebtheit,Ahri
1474405201742,0.13514596001829404,Beliebtheit,Ahri
1476571039854,0.12617605550982006,Beliebtheit,Ahri
1477956983948,0.1195117080667147,Beliebtheit,Ahri
1479854202736,0.1207055220173609,Beliebtheit,Ahri
1481716202018,0.16939777817427154,Beliebtheit,Ahri
1483027203733,0.16207616480350961,Beliebtheit,Ahri
1484397601942,0.16140661695026984,Beliebtheit,Ahri
1485707401721,0.1488686479001753,Beliebtheit,Ahri
1487062202192,0.13081777122905922,Beliebtheit,Ahri
1488307202400,0.1586940216192367,Beliebtheit,Ahri
1489579801690,0.22727864866038472,Beliebtheit,Ahri
1490894401623,0.23581741046469562,Beliebtheit,Ahri
1492197601601,0.23607385732477174,Beliebtheit,Ahri
1493556601665,0.254449710373881,Beliebtheit,Ahri
1494887472978,0.21844208960773379,Beliebtheit,Ahri
1496224201374,0.2230201814039753,Beliebtheit,Ahri
1497460802028,0.1686841655753573,Beliebtheit,Ahri
1498771801868,0.15384636685866193,Beliebtheit,Ahri
1500112201320,0.13215684284811557,Beliebtheit,Ahri
1501339801276,0.12011521610733522,Beliebtheit,Ahri
1503001801956,0.12850065874503594,Beliebtheit,Ahri
1504556030452,0.11196885643848697,Beliebtheit,Ahri
1505853601880,0.12372263275004808,Beliebtheit,Ahri
1507507201660,0.0877009814157444,Beliebtheit,Ahri
1508887801430,0.07648437402610354,Beliebtheit,Ahri
1510188561158,0.08118620270936897,Beliebtheit,Ahri
1511483401544,0.06824136978208878,Beliebtheit,Ahri
1512766874670,0.06292728250770209,Beliebtheit,Ahri
1513989001796,0.06639843410178338,Beliebtheit,Ahri
1515441147106,0.06907259621572918,Beliebtheit,Ahri
1516694401529,0.05382348910511169,Beliebtheit,Ahri
1517904001758,0.059844885080816576,Beliebtheit,Ahri
1519200001331,0.06450991074047689,Beliebtheit,Ahri
1520435980028,0.09052036462200434,Beliebtheit,Ahri
1521705601439,0.08147506984556845,Beliebtheit,Ahri
1522998001661,0.08235196755906815,Beliebtheit,Ahri
1524294001824,0.14482400415518,Beliebtheit,Ahri
1525503601922,0.10346772327626098,Beliebtheit,Ahri
1526799601804,0.09049769225378199,Beliebtheit,Ahri
1528051775844,0.0709475418175652,Beliebtheit,Ahri
1529344275481,0.06189400164338538,Beliebtheit,Ahri
1530579602097,0.06699003670686943,Beliebtheit,Ahri
1531875601335,0.0662699636184251,Beliebtheit,Ahri
1533085201860,0.12977497005151675,Beliebtheit,Ahri
1534294801987,0.12480459370817282,Beliebtheit,Ahri
1535535571007,0.12991793506338672,Beliebtheit,Ahri
1536796801662,0.1186588169570916,Beliebtheit,Ahri
1538055918373,0.13350867865225635,Beliebtheit,Ahri
1539302401321,0.11749863833788772,Beliebtheit,Ahri
1540512001793,0.1078215941437826,Beliebtheit,Ahri
1541725201195,0.13052856900819446,Beliebtheit,Ahri
1542934801859,0.0908409557538939,Beliebtheit,Ahri
1544230801797,0.08341561718664288,Beliebtheit,Ahri
1545526802037,0.08730458148857609,Beliebtheit,Ahri
1546822801617,0.09009585713347777,Beliebtheit,Ahri
1548118801748,0.08093677415362582,Beliebtheit,Ahri
1549407601558,0.10090818758555516,Beliebtheit,Ahri
1550624401853,0.10419634263715111,Beliebtheit,Ahri
1551920401593,0.1024483772193401,Beliebtheit,Ahri
1553209201362,0.11199645183984339,Beliebtheit,Ahri
1554501602110,0.10724870077807244,Beliebtheit,Ahri
1555884001639,0.11358250978335714,Beliebtheit,Ahri
1557180001307,0.11536369328037278,Beliebtheit,Ahri
1558468801357,0.10595061690480395,Beliebtheit,Ahri
1559693101593,0.11118601752439655,Beliebtheit,Ahri
1560902701613,0.10480891238174132,Beliebtheit,Ahri
1562112301803,0.09837281397867007,Beliebtheit,Ahri
1563321901853,0.09508447949504738,Beliebtheit,Ahri
1564617901524,0.09307453511184857,Beliebtheit,Ahri
1565913901670,0.08905923527933349,Beliebtheit,Ahri
1567209902027,0.1055189048399325,Beliebtheit,Ahri
1568505901175,0.10112350854563043,Beliebtheit,Ahri
1569715501629,0.09747158828092198,Beliebtheit,Ahri
1570925101859,0.09005932092366885,Beliebtheit,Ahri
1572224701861,0.0913511588539761,Beliebtheit,Ahri
1573779901648,0.0824099361327603,Beliebtheit,Ahri
1575075901789,0.07342102092893361,Beliebtheit,Ahri
1576371901097,0.07005494705326969,Beliebtheit,Ahri
1577581502031,0.07406273566943185,Beliebtheit,Ahri
1578877501301,0.05217131644057674,Beliebtheit,Ahri
1580087101961,0.07129006153329363,Beliebtheit,Ahri
1581296702000,0.06854703450126585,Beliebtheit,Ahri
1582506302187,0.06427560528490421,Beliebtheit,Ahri
1583802301476,0.06355762861256645,Beliebtheit,Ahri
1585011901709,0.06302772851966165,Beliebtheit,Ahri
1585098301371,0.06271840233024527,Beliebtheit,Ahri
1585184701332,0.06907550721606359,Beliebtheit,Ahri
1585271101235,0.0630860713776222,Beliebtheit,Ahri
1585357501257,0.06330652923515445,Beliebtheit,Ahri
1585443601708,0.06361251794051173,Beliebtheit,Ahri
1585526702078,0.06529621053820522,Beliebtheit,Ahri
1585613101721,0.06747988580327018,Beliebtheit,Ahri
1585699501351,0.06479296616554293,Beliebtheit,Ahri
1585785902124,0.06381134217451881,Beliebtheit,Ahri
1585872301183,0.06473060078465176,Beliebtheit,Ahri
1585958702026,0.07147214314762099,Beliebtheit,Ahri
1586045102080,0.06371028008416645,Beliebtheit,Ahri
1586131501154,0.06253066377502711,Beliebtheit,Ahri
1394525331352,0.056658709652424505,Beliebtheit,Akali
1395766804080,0.050681288671606456,Beliebtheit,Akali
1397170805945,0.05196420929005803,Beliebtheit,Akali
1398488404604,0.050861392034824586,Beliebtheit,Akali
1399928405849,0.04818067542372166,Beliebtheit,Akali
1401191702524,0.047293868615255245,Beliebtheit,Akali
1402471506279,0.05522429646140986,Beliebtheit,Akali
1403805002643,0.06485986709043629,Beliebtheit,Akali
1405032002123,0.07025267138822852,Beliebtheit,Akali
1406311801631,0.07088745857890029,Beliebtheit,Akali
1407863103544,0.07611628839631042,Beliebtheit,Akali
1409186402555,0.0778910387190384,Beliebtheit,Akali
1410471956813,0.10012293737051169,Beliebtheit,Akali
1411770002403,0.08250371021471475,Beliebtheit,Akali
1413218236106,0.08461613494073403,Beliebtheit,Akali
1414443601978,0.0798023549080624,Beliebtheit,Akali
1415736001733,0.07837181044957472,Beliebtheit,Akali
1416960001656,0.07913510525450825,Beliebtheit,Akali
1418806805916,0.07902439024390244,Beliebtheit,Akali
1420242434138,0.079973229263544,Beliebtheit,Akali
1421654406860,0.07705753432025063,Beliebtheit,Akali
1423213201809,0.020027123800776404,Beliebtheit,Akali
1424534402471,0.015481625389382216,Beliebtheit,Akali
1425841205652,0.015744151206929565,Beliebtheit,Akali
1427162406192,0.017882089969265158,Beliebtheit,Akali
1428570004575,0.015740527973398574,Beliebtheit,Akali
1429912801942,0.013653437649830602,Beliebtheit,Akali
1431262805808,0.01603012810678122,Beliebtheit,Akali
1432663202566,0.025701670582767434,Beliebtheit,Akali
1433923733775,0.022451617410745476,Beliebtheit,Akali
1435244404063,0.022157445984397423,Beliebtheit,Akali
1436562791883,0.021425687755925946,Beliebtheit,Akali
1437919206178,0.02224554939051822,Beliebtheit,Akali
1439355610316,0.022951116702505533,Beliebtheit,Akali
1440871206040,0.018785024422548754,Beliebtheit,Akali
1442252573181,0.01918773459783594,Beliebtheit,Akali
1443812401329,0.01962922990960374,Beliebtheit,Akali
1445248802417,0.01621559355832855,Beliebtheit,Akali
1446754512780,0.01902538603536665,Beliebtheit,Akali
1448262005648,0.02403071896185742,Beliebtheit,Akali
1449914406132,0.021831071996088497,Beliebtheit,Akali
1451401202018,0.020674611778603524,Beliebtheit,Akali
1452790805411,0.021939924906132665,Beliebtheit,Akali
1454364003022,0.012874576347020727,Beliebtheit,Akali
1455771605675,0.02243314421054492,Beliebtheit,Akali
1457226002959,0.03809673144740523,Beliebtheit,Akali
1458572402210,0.029817589226003336,Beliebtheit,Akali
1459915205958,0.026585556708760463,Beliebtheit,Akali
1461438004634,0.025745391858750938,Beliebtheit,Akali
1462838403706,0.0276568215580723,Beliebtheit,Akali
1464580804468,0.031016845885798575,Beliebtheit,Akali
1466164802407,0.029598655800690706,Beliebtheit,Akali
1467759602194,0.031486938010178905,Beliebtheit,Akali
1469041203819,0.034622197928620695,Beliebtheit,Akali
1470614403736,0.039774730007288144,Beliebtheit,Akali
1472662804194,0.031195639018162056,Beliebtheit,Akali
1474405201742,0.03578706372338093,Beliebtheit,Akali
1476571039854,0.03190050570386922,Beliebtheit,Akali
1477956983948,0.03019700113737986,Beliebtheit,Akali
1479854202736,0.03347463197802705,Beliebtheit,Akali
1481716202018,0.02459408953037403,Beliebtheit,Akali
1483027203733,0.024635957609873412,Beliebtheit,Akali
1484397601942,0.02822298215977916,Beliebtheit,Akali
1485707401721,0.03148736583452725,Beliebtheit,Akali
1487062202192,0.0313362283957114,Beliebtheit,Akali
1488307202400,0.035459960291197884,Beliebtheit,Akali
1489579801690,0.03642798210951409,Beliebtheit,Akali
1490894401623,0.03768046831321735,Beliebtheit,Akali
1492197601601,0.038097076593784716,Beliebtheit,Akali
1493556601665,0.06266456029489205,Beliebtheit,Akali
1494887472978,0.037259094007560264,Beliebtheit,Akali
1496224201374,0.04051524826599142,Beliebtheit,Akali
1497460802028,0.040445823606445365,Beliebtheit,Akali
1498771801868,0.04392999556933983,Beliebtheit,Akali
1500112201320,0.03760095570633248,Beliebtheit,Akali
1501339801276,0.048402665749874375,Beliebtheit,Akali
1503001801956,0.03874860349181811,Beliebtheit,Akali
1504556030452,0.034667776010286644,Beliebtheit,Akali
1505853601880,0.03667280169216823,Beliebtheit,Akali
1507507201660,0.03538664996171782,Beliebtheit,Akali
1508887801430,0.03733529463094778,Beliebtheit,Akali
1510188561158,0.03879065002087049,Beliebtheit,Akali
1511483401544,0.03774142218749702,Beliebtheit,Akali
1512766874670,0.03810455278986748,Beliebtheit,Akali
1513989001796,0.046226620269682474,Beliebtheit,Akali
1515441147106,0.05449543055734329,Beliebtheit,Akali
1516694401529,0.05442305056872687,Beliebtheit,Akali
1517904001758,0.03991233456455407,Beliebtheit,Akali
1519200001331,0.04005363952562544,Beliebtheit,Akali
1520435980028,0.03168525857210588,Beliebtheit,Akali
1521705601439,0.03215467151157808,Beliebtheit,Akali
1522998001661,0.02639136011917077,Beliebtheit,Akali
1524294001824,0.02799152982540253,Beliebtheit,Akali
1525503601922,0.023968937991670526,Beliebtheit,Akali
1526799601804,0.02137543676975601,Beliebtheit,Akali
1528051775844,0.021311515122152104,Beliebtheit,Akali
1529344275481,0.02345247877293892,Beliebtheit,Akali
1530579602097,0.026306589757035485,Beliebtheit,Akali
1531875601335,0.030764013072701487,Beliebtheit,Akali
1533085201860,0.023163741653371154,Beliebtheit,Akali
1534294801987,0.10260746068885189,Beliebtheit,Akali
1535535571007,0.08808568135754878,Beliebtheit,Akali
1536796801662,0.07216217958359296,Beliebtheit,Akali
1538055918373,0.07666574132017145,Beliebtheit,Akali
1539302401321,0.07638342542979643,Beliebtheit,Akali
1540512001793,0.08172037351368658,Beliebtheit,Akali
1541725201195,0.09130429392585736,Beliebtheit,Akali
1542934801859,0.08812274692156252,Beliebtheit,Akali
1544230801797,0.0819373949798188,Beliebtheit,Akali
1545526802037,0.08565920812756024,Beliebtheit,Akali
1546822801617,0.08856936511062964,Beliebtheit,Akali
1548118801748,0.10000022099984751,Beliebtheit,Akali
1549407601558,0.08200787976068875,Beliebtheit,Akali
1550624401853,0.022001924927815206,Beliebtheit,Akali
1551920401593,0.031768808434616595,Beliebtheit,Akali
1553209201362,0.08723197626403206,Beliebtheit,Akali
1554501602110,0.10616128205044975,Beliebtheit,Akali
1555884001639,0.13564621616257158,Beliebtheit,Akali
1557180001307,0.10622081267768985,Beliebtheit,Akali
1558468801357,0.11880312022541788,Beliebtheit,Akali
1559693101593,0.07481669021897161,Beliebtheit,Akali
1560902701613,0.06579094429432687,Beliebtheit,Akali
1562112301803,0.08506756456086743,Beliebtheit,Akali
1563321901853,0.08422233029750638,Beliebtheit,Akali
1564617901524,0.12669200926206126,Beliebtheit,Akali
1565913901670,0.16896740577910654,Beliebtheit,Akali
1567209902027,0.17034073956320772,Beliebtheit,Akali
1568505901175,0.09875782005804579,Beliebtheit,Akali
1569715501629,0.10241739786369491,Beliebtheit,Akali
1570925101859,0.11699391621522853,Beliebtheit,Akali
1572224701861,0.15085737144306713,Beliebtheit,Akali
1573779901648,0.1409206016648286,Beliebtheit,Akali
1575075901789,0.1687840190999792,Beliebtheit,Akali
1576371901097,0.151822330587193,Beliebtheit,Akali
1577581502031,0.1462991032428114,Beliebtheit,Akali
1578877501301,0.1622728436140261,Beliebtheit,Akali
1580087101961,0.11968709124130314,Beliebtheit,Akali
1581296702000,0.04906658380619123,Beliebtheit,Akali
1582506302187,0.035061723704498754,Beliebtheit,Akali
1583802301476,0.03872200414976377,Beliebtheit,Akali
1585011901709,0.03782857512367034,Beliebtheit,Akali
1585098301371,0.037512854038610974,Beliebtheit,Akali
1585184701332,0.03540054381928467,Beliebtheit,Akali
1585271101235,0.03878900908486749,Beliebtheit,Akali
1585357501257,0.03995623085522072,Beliebtheit,Akali
1585443601708,0.039257414036766365,Beliebtheit,Akali
1585526702078,0.03965663297001186,Beliebtheit,Akali
1585613101721,0.03678951466389826,Beliebtheit,Akali
1585699501351,0.03452284887122867,Beliebtheit,Akali
1585785902124,0.04282642723222732,Beliebtheit,Akali
1585872301183,0.052422089404666077,Beliebtheit,Akali
1585958702026,0.04890199267995119,Beliebtheit,Akali
1586045102080,0.0522837552560981,Beliebtheit,Akali
1586131501154,0.06206191816951716,Beliebtheit,Akali
1394525331352,0.052113973053437165,Beliebtheit,Alistar
1395766804080,0.04182740050416316,Beliebtheit,Alistar
1397170805945,0.0763090581549272,Beliebtheit,Alistar
1398488404604,0.06889028252815532,Beliebtheit,Alistar
1399928405849,0.05482861312883332,Beliebtheit,Alistar
1401191702524,0.046003508619314806,Beliebtheit,Alistar
1402471506279,0.0567288938422959,Beliebtheit,Alistar
1403805002643,0.05896176442261389,Beliebtheit,Alistar
1405032002123,0.05129363184721595,Beliebtheit,Alistar
1406311801631,0.10362227307603389,Beliebtheit,Alistar
1407863103544,0.23877254158254993,Beliebtheit,Alistar
1409186402555,0.14139040899147842,Beliebtheit,Alistar
1410471956813,0.1401486023833197,Beliebtheit,Alistar
1411770002403,0.11967910623634545,Beliebtheit,Alistar
1413218236106,0.08577580445298642,Beliebtheit,Alistar
1414443601978,0.09153681655134507,Beliebtheit,Alistar
1415736001733,0.073374768596566,Beliebtheit,Alistar
1416960001656,0.09555824481197614,Beliebtheit,Alistar
1418806805916,0.09358348968105065,Beliebtheit,Alistar
1420242434138,0.09684400830935846,Beliebtheit,Alistar
1421654406860,0.09880265687816815,Beliebtheit,Alistar
1423213201809,0.06350054893406333,Beliebtheit,Alistar
1424534402471,0.057104355944442596,Beliebtheit,Alistar
1425841205652,0.06497595152006669,Beliebtheit,Alistar
1427162406192,0.0695494962444324,Beliebtheit,Alistar
1428570004575,0.08029426474365038,Beliebtheit,Alistar
1429912801942,0.07784682113044113,Beliebtheit,Alistar
1431262805808,0.10276350107394906,Beliebtheit,Alistar
1432663202566,0.12392522399235714,Beliebtheit,Alistar
1433923733775,0.18978900300426185,Beliebtheit,Alistar
1435244404063,0.1981929415971039,Beliebtheit,Alistar
1436562791883,0.16910817617317417,Beliebtheit,Alistar
1437919206178,0.18396923670172882,Beliebtheit,Alistar
1439355610316,0.17376321736127967,Beliebtheit,Alistar
1440871206040,0.15316451015393098,Beliebtheit,Alistar
1442252573181,0.13954250541527338,Beliebtheit,Alistar
1443812401329,0.14074567345595382,Beliebtheit,Alistar
